# x
-1.000000000000000000e+00 0.000000000000000000e+00 4.687500000000000000e-01
-1.000000000000000000e+00 5.000000000000000000e-01 7.656250000000000000e-01
-1.000000000000000000e+00 -5.000000000000000000e-01 4.394531250000000000e-01
-1.000000000000000000e+00 7.500000000000000000e-01 6.250000000000000000e-02
-1.000000000000000000e+00 -2.500000000000000000e-01 1.367187500000000000e-01
-1.000000000000000000e+00 2.500000000000000000e-01 3.359375000000000000e-01
-1.000000000000000000e+00 -7.500000000000000000e-01 6.914062500000000000e-01
-1.000000000000000000e+00 8.750000000000000000e-01 1.718750000000000000e-01
-1.000000000000000000e+00 -1.250000000000000000e-01 8.320312500000000000e-01
-1.000000000000000000e+00 3.750000000000000000e-01 1.484375000000000000e-01
-1.000000000000000000e+00 -6.250000000000000000e-01 9.238281250000000000e-01
-1.000000000000000000e+00 6.250000000000000000e-01 5.332031250000000000e-01
-1.000000000000000000e+00 -3.750000000000000000e-01 2.109375000000000000e-01
-1.000000000000000000e+00 1.250000000000000000e-01 3.710937500000000000e-01
-1.000000000000000000e+00 -8.750000000000000000e-01 8.984375000000000000e-01
-1.000000000000000000e+00 9.375000000000000000e-01 2.500000000000000000e-01
-1.000000000000000000e+00 -6.250000000000000000e-02 1.875000000000000000e-01
-1.000000000000000000e+00 4.375000000000000000e-01 5.488281250000000000e-01
-1.000000000000000000e+00 -5.625000000000000000e-01 3.906250000000000000e-02
-1.000000000000000000e+00 6.875000000000000000e-01 7.773437500000000000e-01
-1.000000000000000000e+00 -3.125000000000000000e-01 6.640625000000000000e-01
-1.000000000000000000e+00 1.875000000000000000e-01 5.976562500000000000e-01
-1.000000000000000000e+00 -8.125000000000000000e-01 2.851562500000000000e-01
-1.000000000000000000e+00 8.125000000000000000e-01 1.171875000000000000e-01
-1.000000000000000000e+00 -1.875000000000000000e-01 1.269531250000000000e-01
-1.000000000000000000e+00 3.125000000000000000e-01 5.273437500000000000e-01
-1.000000000000000000e+00 -6.875000000000000000e-01 1.835937500000000000e-01
-1.000000000000000000e+00 5.625000000000000000e-01 3.515625000000000000e-02
-1.000000000000000000e+00 -4.375000000000000000e-01 7.500000000000000000e-01
-1.000000000000000000e+00 6.250000000000000000e-02 8.476562500000000000e-01
-1.000000000000000000e+00 -9.375000000000000000e-01 1.328125000000000000e-01
-1.000000000000000000e+00 9.687500000000000000e-01 6.718750000000000000e-01
-1.000000000000000000e+00 -3.125000000000000000e-02 9.804687500000000000e-01
-1.000000000000000000e+00 4.687500000000000000e-01 8.984375000000000000e-02
-1.000000000000000000e+00 -5.312500000000000000e-01 7.968750000000000000e-01
-1.000000000000000000e+00 7.187500000000000000e-01 3.632812500000000000e-01
-1.000000000000000000e+00 -2.812500000000000000e-01 9.609375000000000000e-01
-1.000000000000000000e+00 2.187500000000000000e-01 1.953125000000000000e-03
-1.000000000000000000e+00 -7.812500000000000000e-01 9.531250000000000000e-01
-1.000000000000000000e+00 8.437500000000000000e-01 4.648437500000000000e-01
-1.000000000000000000e+00 -1.562500000000000000e-01 1.562500000000000000e-01
-1.000000000000000000e+00 3.437500000000000000e-01 3.046875000000000000e-01
-1.000000000000000000e+00 -6.562500000000000000e-01 9.570312500000000000e-02
-1.000000000000000000e+00 5.937500000000000000e-01 5.078125000000000000e-01
-1.000000000000000000e+00 -4.062500000000000000e-01 7.109375000000000000e-01
-1.000000000000000000e+00 9.375000000000000000e-02 7.421875000000000000e-01
-1.000000000000000000e+00 -9.062500000000000000e-01 4.570312500000000000e-01
-1.000000000000000000e+00 9.062500000000000000e-01 6.054687500000000000e-01
-1.000000000000000000e+00 -9.375000000000000000e-02 5.000000000000000000e-01
-1.000000000000000000e+00 4.062500000000000000e-01 8.515625000000000000e-01
-1.000000000000000000e+00 -5.937500000000000000e-01 8.242187500000000000e-01
-1.000000000000000000e+00 6.562500000000000000e-01 4.238281250000000000e-01
-1.000000000000000000e+00 -3.437500000000000000e-01 5.351562500000000000e-01
-1.000000000000000000e+00 1.562500000000000000e-01 9.707031250000000000e-01
-1.000000000000000000e+00 -8.437500000000000000e-01 3.437500000000000000e-01
-1.000000000000000000e+00 7.812500000000000000e-01 4.921875000000000000e-01
-1.000000000000000000e+00 -2.187500000000000000e-01 5.390625000000000000e-01
-1.000000000000000000e+00 2.812500000000000000e-01 2.265625000000000000e-01
-1.000000000000000000e+00 -7.187500000000000000e-01 4.707031250000000000e-01
-1.000000000000000000e+00 5.312500000000000000e-01 5.859375000000000000e-02
-1.000000000000000000e+00 -4.687500000000000000e-01 3.007812500000000000e-01
-1.000000000000000000e+00 3.125000000000000000e-02 2.363281250000000000e-01
-1.000000000000000000e+00 -9.687500000000000000e-01 6.250000000000000000e-01
-1.000000000000000000e+00 9.843750000000000000e-01 1.894531250000000000e-01
-1.000000000000000000e+00 -1.562500000000000000e-02 7.070312500000000000e-01
-1.000000000000000000e+00 4.843750000000000000e-01 7.929687500000000000e-01
-1.000000000000000000e+00 -5.156250000000000000e-01 9.863281250000000000e-01
-1.000000000000000000e+00 7.343750000000000000e-01 2.656250000000000000e-01
-1.000000000000000000e+00 -2.656250000000000000e-01 7.031250000000000000e-01
-1.000000000000000000e+00 2.343750000000000000e-01 9.765625000000000000e-01
-1.000000000000000000e+00 -7.656250000000000000e-01 5.234375000000000000e-01
-1.000000000000000000e+00 8.593750000000000000e-01 1.113281250000000000e-01
-1.000000000000000000e+00 -1.406250000000000000e-01 7.363281250000000000e-01
-1.000000000000000000e+00 3.593750000000000000e-01 3.476562500000000000e-01
-1.000000000000000000e+00 -6.406250000000000000e-01 8.593750000000000000e-01
-1.000000000000000000e+00 6.093750000000000000e-01 2.382812500000000000e-01
-1.000000000000000000e+00 -3.906250000000000000e-01 9.765625000000000000e-02
-1.000000000000000000e+00 1.093750000000000000e-01 3.144531250000000000e-01
-1.000000000000000000e+00 -8.906250000000000000e-01 8.867187500000000000e-01
1.000000000000000000e+00 1.000000000000000000e+00 6.738281250000000000e-01
1.000000000000000000e+00 0.000000000000000000e+00 8.300781250000000000e-01
1.000000000000000000e+00 -5.000000000000000000e-01 7.519531250000000000e-01
1.000000000000000000e+00 5.000000000000000000e-01 5.742187500000000000e-01
1.000000000000000000e+00 -7.500000000000000000e-01 8.613281250000000000e-01
1.000000000000000000e+00 2.500000000000000000e-01 2.226562500000000000e-01
1.000000000000000000e+00 -2.500000000000000000e-01 4.453125000000000000e-01
1.000000000000000000e+00 7.500000000000000000e-01 4.101562500000000000e-01
1.000000000000000000e+00 -8.750000000000000000e-01 1.796875000000000000e-01
1.000000000000000000e+00 1.250000000000000000e-01 2.578125000000000000e-01
1.000000000000000000e+00 -3.750000000000000000e-01 7.734375000000000000e-01
1.000000000000000000e+00 6.250000000000000000e-01 2.968750000000000000e-01
1.000000000000000000e+00 -6.250000000000000000e-01 4.687500000000000000e-02
1.000000000000000000e+00 3.750000000000000000e-01 5.507812500000000000e-01
1.000000000000000000e+00 -1.250000000000000000e-01 1.171875000000000000e-02
1.000000000000000000e+00 8.750000000000000000e-01 2.734375000000000000e-02
1.000000000000000000e+00 -9.375000000000000000e-01 9.140625000000000000e-01
1.000000000000000000e+00 6.250000000000000000e-02 6.796875000000000000e-01
1.000000000000000000e+00 -4.375000000000000000e-01 6.582031250000000000e-01
1.000000000000000000e+00 5.625000000000000000e-01 9.082031250000000000e-01
1.000000000000000000e+00 -6.875000000000000000e-01 2.695312500000000000e-01
1.000000000000000000e+00 3.125000000000000000e-01 4.335937500000000000e-01
1.000000000000000000e+00 -1.875000000000000000e-01 4.609375000000000000e-01
1.000000000000000000e+00 8.125000000000000000e-01 7.578125000000000000e-01
1.000000000000000000e+00 -8.125000000000000000e-01 4.531250000000000000e-01
1.000000000000000000e+00 1.875000000000000000e-01 9.765625000000000000e-03
1.000000000000000000e+00 -3.125000000000000000e-01 8.203125000000000000e-01
1.000000000000000000e+00 6.875000000000000000e-01 4.414062500000000000e-01
1.000000000000000000e+00 -5.625000000000000000e-01 2.988281250000000000e-01
1.000000000000000000e+00 4.375000000000000000e-01 4.882812500000000000e-02
1.000000000000000000e+00 -6.250000000000000000e-02 7.304687500000000000e-01
1.000000000000000000e+00 9.375000000000000000e-01 6.875000000000000000e-01
1.000000000000000000e+00 -9.687500000000000000e-01 2.460937500000000000e-01
1.000000000000000000e+00 3.125000000000000000e-02 6.835937500000000000e-01
1.000000000000000000e+00 -4.687500000000000000e-01 2.421875000000000000e-01
1.000000000000000000e+00 5.312500000000000000e-01 8.945312500000000000e-01
1.000000000000000000e+00 -7.187500000000000000e-01 1.210937500000000000e-01
1.000000000000000000e+00 2.812500000000000000e-01 7.812500000000000000e-02
1.000000000000000000e+00 -2.187500000000000000e-01 8.144531250000000000e-01
1.000000000000000000e+00 7.812500000000000000e-01 5.546875000000000000e-01
1.000000000000000000e+00 -8.437500000000000000e-01 8.007812500000000000e-01
1.000000000000000000e+00 1.562500000000000000e-01 2.773437500000000000e-01
1.000000000000000000e+00 -3.437500000000000000e-01 1.562500000000000000e-02
1.000000000000000000e+00 6.562500000000000000e-01 4.882812500000000000e-01
1.000000000000000000e+00 -5.937500000000000000e-01 5.468750000000000000e-01
1.000000000000000000e+00 4.062500000000000000e-01 7.382812500000000000e-01
1.000000000000000000e+00 -9.375000000000000000e-02 6.640625000000000000e-02
1.000000000000000000e+00 9.062500000000000000e-01 8.828125000000000000e-01
1.000000000000000000e+00 -9.062500000000000000e-01 2.929687500000000000e-01
1.000000000000000000e+00 9.375000000000000000e-02 1.250000000000000000e-01
1.000000000000000000e+00 -4.062500000000000000e-01 5.195312500000000000e-01
1.000000000000000000e+00 5.937500000000000000e-01 2.617187500000000000e-01
1.000000000000000000e+00 -6.562500000000000000e-01 7.617187500000000000e-01
1.000000000000000000e+00 3.437500000000000000e-01 6.679687500000000000e-01
1.000000000000000000e+00 -1.562500000000000000e-01 1.914062500000000000e-01
1.000000000000000000e+00 8.437500000000000000e-01 4.375000000000000000e-01
1.000000000000000000e+00 -7.812500000000000000e-01 8.007812500000000000e-02
1.000000000000000000e+00 2.187500000000000000e-01 5.898437500000000000e-01
1.000000000000000000e+00 -2.812500000000000000e-01 5.781250000000000000e-01
1.000000000000000000e+00 7.187500000000000000e-01 5.078125000000000000e-02
1.000000000000000000e+00 -5.312500000000000000e-01 3.242187500000000000e-01
1.000000000000000000e+00 4.687500000000000000e-01 8.457031250000000000e-01
1.000000000000000000e+00 -3.125000000000000000e-02 4.218750000000000000e-01
1.000000000000000000e+00 9.687500000000000000e-01 9.394531250000000000e-01
1.000000000000000000e+00 -9.843750000000000000e-01 5.859375000000000000e-01
1.000000000000000000e+00 1.562500000000000000e-02 1.640625000000000000e-01
1.000000000000000000e+00 -4.843750000000000000e-01 9.687500000000000000e-01
1.000000000000000000e+00 5.156250000000000000e-01 5.937500000000000000e-01
1.000000000000000000e+00 -7.343750000000000000e-01 1.738281250000000000e-01
1.000000000000000000e+00 2.656250000000000000e-01 6.171875000000000000e-01
1.000000000000000000e+00 -2.343750000000000000e-01 1.601562500000000000e-01
1.000000000000000000e+00 7.656250000000000000e-01 8.398437500000000000e-01
1.000000000000000000e+00 -8.593750000000000000e-01 4.023437500000000000e-01
1.000000000000000000e+00 1.406250000000000000e-01 7.148437500000000000e-01
1.000000000000000000e+00 -3.593750000000000000e-01 8.906250000000000000e-01
1.000000000000000000e+00 6.406250000000000000e-01 9.023437500000000000e-01
1.000000000000000000e+00 -6.093750000000000000e-01 7.187500000000000000e-01
1.000000000000000000e+00 3.906250000000000000e-01 9.257812500000000000e-01
1.000000000000000000e+00 -1.093750000000000000e-01 3.789062500000000000e-01
1.000000000000000000e+00 8.906250000000000000e-01 4.550781250000000000e-01
1.000000000000000000e+00 -9.218750000000000000e-01 6.015625000000000000e-01
0.000000000000000000e+00 -1.000000000000000000e+00 6.367187500000000000e-01
-5.000000000000000000e-01 -1.000000000000000000e+00 5.820312500000000000e-01
5.000000000000000000e-01 -1.000000000000000000e+00 2.539062500000000000e-01
-7.500000000000000000e-01 -1.000000000000000000e+00 5.625000000000000000e-01
2.500000000000000000e-01 -1.000000000000000000e+00 2.343750000000000000e-02
-2.500000000000000000e-01 -1.000000000000000000e+00 6.445312500000000000e-02
7.500000000000000000e-01 -1.000000000000000000e+00 1.953125000000000000e-01
-8.750000000000000000e-01 -1.000000000000000000e+00 5.468750000000000000e-02
1.250000000000000000e-01 -1.000000000000000000e+00 9.648437500000000000e-01
-3.750000000000000000e-01 -1.000000000000000000e+00 1.015625000000000000e-01
6.250000000000000000e-01 -1.000000000000000000e+00 4.960937500000000000e-01
-6.250000000000000000e-01 -1.000000000000000000e+00 4.179687500000000000e-01
3.750000000000000000e-01 -1.000000000000000000e+00 2.519531250000000000e-01
-1.250000000000000000e-01 -1.000000000000000000e+00 4.804687500000000000e-01
8.750000000000000000e-01 -1.000000000000000000e+00 8.281250000000000000e-01
-9.375000000000000000e-01 -1.000000000000000000e+00 7.265625000000000000e-01
6.250000000000000000e-02 -1.000000000000000000e+00 1.582031250000000000e-01
-4.375000000000000000e-01 -1.000000000000000000e+00 1.757812500000000000e-01
5.625000000000000000e-01 -1.000000000000000000e+00 2.675781250000000000e-01
-6.875000000000000000e-01 -1.000000000000000000e+00 1.406250000000000000e-01
3.125000000000000000e-01 -1.000000000000000000e+00 2.031250000000000000e-01
-1.875000000000000000e-01 -1.000000000000000000e+00 6.406250000000000000e-01
8.125000000000000000e-01 -1.000000000000000000e+00 7.832031250000000000e-01
-8.125000000000000000e-01 -1.000000000000000000e+00 9.179687500000000000e-01
1.875000000000000000e-01 -1.000000000000000000e+00 5.800781250000000000e-01
-3.125000000000000000e-01 -1.000000000000000000e+00 6.210937500000000000e-01
6.875000000000000000e-01 -1.000000000000000000e+00 5.429687500000000000e-01
-5.625000000000000000e-01 -1.000000000000000000e+00 5.664062500000000000e-01
4.375000000000000000e-01 -1.000000000000000000e+00 9.335937500000000000e-01
-6.250000000000000000e-02 -1.000000000000000000e+00 9.570312500000000000e-01
9.375000000000000000e-01 -1.000000000000000000e+00 6.523437500000000000e-01
-9.687500000000000000e-01 -1.000000000000000000e+00 7.050781250000000000e-01
3.125000000000000000e-02 -1.000000000000000000e+00 3.867187500000000000e-01
-4.687500000000000000e-01 -1.000000000000000000e+00 9.921875000000000000e-01
5.312500000000000000e-01 -1.000000000000000000e+00 6.269531250000000000e-01
-7.187500000000000000e-01 -1.000000000000000000e+00 4.296875000000000000e-02
2.812500000000000000e-01 -1.000000000000000000e+00 2.812500000000000000e-01
-2.187500000000000000e-01 -1.000000000000000000e+00 6.289062500000000000e-01
7.812500000000000000e-01 -1.000000000000000000e+00 3.945312500000000000e-01
-8.437500000000000000e-01 -1.000000000000000000e+00 2.734375000000000000e-01
1.562500000000000000e-01 -1.000000000000000000e+00 1.289062500000000000e-01
-3.437500000000000000e-01 -1.000000000000000000e+00 8.671875000000000000e-01
6.562500000000000000e-01 -1.000000000000000000e+00 8.085937500000000000e-01
-5.937500000000000000e-01 -1.000000000000000000e+00 9.296875000000000000e-01
4.062500000000000000e-01 -1.000000000000000000e+00 6.113281250000000000e-01
-9.375000000000000000e-02 -1.000000000000000000e+00 6.953125000000000000e-01
9.062500000000000000e-01 -1.000000000000000000e+00 2.207031250000000000e-01
-9.062500000000000000e-01 -1.000000000000000000e+00 1.054687500000000000e-01
9.375000000000000000e-02 -1.000000000000000000e+00 3.125000000000000000e-01
-4.062500000000000000e-01 -1.000000000000000000e+00 1.132812500000000000e-01
5.937500000000000000e-01 -1.000000000000000000e+00 7.421875000000000000e-02
-6.562500000000000000e-01 -1.000000000000000000e+00 5.703125000000000000e-01
3.437500000000000000e-01 -1.000000000000000000e+00 7.851562500000000000e-01
-1.562500000000000000e-01 -1.000000000000000000e+00 9.726562500000000000e-01
8.437500000000000000e-01 -1.000000000000000000e+00 1.757812500000000000e-02
-7.812500000000000000e-01 -1.000000000000000000e+00 3.300781250000000000e-01
2.187500000000000000e-01 -1.000000000000000000e+00 3.164062500000000000e-01
-2.812500000000000000e-01 -1.000000000000000000e+00 5.585937500000000000e-01
7.187500000000000000e-01 -1.000000000000000000e+00 2.070312500000000000e-01
-5.312500000000000000e-01 -1.000000000000000000e+00 5.644531250000000000e-01
4.687500000000000000e-01 -1.000000000000000000e+00 6.601562500000000000e-01
-3.125000000000000000e-02 -1.000000000000000000e+00 3.769531250000000000e-01
9.687500000000000000e-01 -1.000000000000000000e+00 5.175781250000000000e-01
-9.843750000000000000e-01 -1.000000000000000000e+00 7.460937500000000000e-01
1.562500000000000000e-02 -1.000000000000000000e+00 8.632812500000000000e-01
-4.843750000000000000e-01 -1.000000000000000000e+00 6.093750000000000000e-01
5.156250000000000000e-01 -1.000000000000000000e+00 7.890625000000000000e-01
-7.343750000000000000e-01 -1.000000000000000000e+00 5.156250000000000000e-01
2.656250000000000000e-01 -1.000000000000000000e+00 3.984375000000000000e-01
-2.343750000000000000e-01 -1.000000000000000000e+00 8.789062500000000000e-01
7.656250000000000000e-01 -1.000000000000000000e+00 4.863281250000000000e-01
-8.593750000000000000e-01 -1.000000000000000000e+00 9.960937500000000000e-01
